paragraph_id,author,book,topic,text,label
oliver_twist_TPover_P11,dickens,oliver_twist,Poverty and the Lower Class,"The room in which the boys were fed, was a large stone hall, with a
copper at one end: out of which the master, dressed in an apron for the
purpose, and assisted by one or two women, ladled the gruel at
mealtimes. Of this festive composition each boy had one porringer, and
no more—except on occasions of great public rejoicing, when he had two
ounces and a quarter of bread besides. The bowls never wanted washing.
The boys polished them with their spoons till they shone again; and
when they had performed this operation (which never took very long, the
spoons being nearly as large as the bowls), they would sit staring at
the copper, with such eager eyes, as if they could have devoured the
very bricks of which it was composed; employing themselves, meanwhile,
in sucking their fingers most assiduously, with the view of catching up
any stray splashes of gruel that might have been cast thereon. Boys
have generally excellent appetites. Oliver Twist and his companions
suffered the tortures of slow starvation for three months: at last they
got so voracious and wild with hunger, that one boy, who was tall for
his age, and hadn’t been used to that sort of thing (for his father had
kept a small cook-shop), hinted darkly to his companions, that unless
he had another basin of gruel _per diem_, he was afraid he might some
night happen to eat the boy who slept next him, who happened to be a
weakly youth of tender age. He had a wild, hungry eye; and they
implicitly believed him. A council was held; lots were cast who should
walk up to the master after supper that evening, and ask for more; and
it fell to Oliver Twist.",0
oliver_twist_TPover_P11,dickens,oliver_twist,Poverty and the Lower Class,"The hall in which the boys took their meals was a vast stone chamber, at one end of which stood a copper kettle. From this the master, clothed in an apron, and assisted by one or two women, ladled out the gruel at mealtimes. Each boy received a single porringer, and no more—except on great public occasions when he might obtain two ounces and a quarter of bread besides. The bowls never required washing; the boys polished them with their spoons till they shone, an operation which, owing to the size of the spoons, never consumed much time. Meanwhile they stared at the copper with eager eyes, as though they could have devoured the very bricks of which it was made, sucking their fingers most assiduously in order to snatch any stray splashes of gruel that might have spattered thereon. Boys generally possess hearty appetites; Oliver Twist and his companions suffered the tortures of slow starvation for three months. At last they grew so voracious that one tall boy, unused to such fare (his father having kept a small cook‑shop), hinted darkly that unless he received another basin of gruel each day he feared he might some night eat the boy who slept next to him, a weakly youth of tender age. He bore a wild, hungry eye, and the others believed him. A council was called; lots were cast to determine who should approach the master after supper and request more; the lot fell to Oliver Twist.",1
oliver_twist_TPover_P12,dickens,oliver_twist,Poverty and the Lower Class,"It chanced one morning, while Oliver’s affairs were in this auspicious
and comfortable state, that Mr. Gamfield, chimney-sweep, went his way
down the High Street, deeply cogitating in his mind his ways and means
of paying certain arrears of rent, for which his landlord had become
rather pressing. Mr. Gamfield’s most sanguine estimate of his finances
could not raise them within full five pounds of the desired amount;
and, in a species of arithmetical desperation, he was alternately
cudgelling his brains and his donkey, when passing the workhouse, his
eyes encountered the bill on the gate.",0
oliver_twist_TPover_P12,dickens,oliver_twist,Poverty and the Lower Class,"It chanced one morning, while Oliver’s affairs were in this fortunate and comfortable state, that Mr. Gamfield, chimney‑sweep, traversed the High Street, pondering his means of discharging certain rent arrears that his landlord was pressing for. Mr. Gamfield’s most optimistic estimate fell short by full five pounds of the required sum; in a species of arithmetical desperation he alternately pummelled his brains and his donkey, when passing the workhouse his eye fell upon the bill upon the gate.",1
oliver_twist_TPover_P13,dickens,oliver_twist,Poverty and the Lower Class,"“What’ll you give, gen’l’men? Come! Don’t be too hard on a poor man.
What’ll you give?”",0
oliver_twist_TPover_P13,dickens,oliver_twist,Poverty and the Lower Class,"“What shall we give, gentlemen? Come! Spare not a poor man!” cried the sweep.",1
oliver_twist_TPover_P14,dickens,oliver_twist,Poverty and the Lower Class,"As Mr. Bumble paused to take breath, after delivering this address in
an awful voice, the tears rolled down the poor child’s face, and he
sobbed bitterly.",0
oliver_twist_TPover_P14,dickens,oliver_twist,Poverty and the Lower Class,"As Mr. Bumble paused to draw breath after delivering his address in an awful tone, the tears rolled down the child’s cheek and he sobbed bitterly.",1
oliver_twist_TPover_P15,dickens,oliver_twist,Poverty and the Lower Class,"The old gentleman who was reading the newspaper raised his head for a
moment, and pulled the other old gentleman by the sleeve; whereupon,
the last-mentioned old gentleman woke up.",0
oliver_twist_TPover_P15,dickens,oliver_twist,Poverty and the Lower Class,"The elderly gentleman who was reading the newspaper raised his head for a moment, and tugged at the sleeve of the other elder, thereby causing the latter to awaken.",1
oliver_twist_TPover_P16,dickens,oliver_twist,Poverty and the Lower Class,"Not having a very clearly defined notion of what a live board was,
Oliver was rather astounded by this intelligence, and was not quite
certain whether he ought to laugh or cry. He had no time to think about
the matter, however; for Mr. Bumble gave him a tap on the head, with
his cane, to wake him up: and another on the back to make him lively:
and bidding him to follow, conducted him into a large whitewashed
room, where eight or ten fat gentlemen were sitting round a table. At
the top of the table, seated in an arm-chair rather higher than the
rest, was a particularly fat gentleman with a very round, red face.",0
oliver_twist_TPover_P16,dickens,oliver_twist,Poverty and the Lower Class,"Unacquainted with the precise nature of a “live board,” Oliver was somewhat astonished by this revelation and could not decide whether to laugh or weep. Before he could ponder further, Mr. Bumble tapped him upon the head with his cane to rouse him, then gave him another pat on the back to set him moving, and, bidding him follow, led him into a large, white‑washed room where eight or ten corpulent gentlemen sat round a table. At the head of the table, seated in a high‑backed arm‑chair, was a particularly rotund gentleman of a most flushed complexion.",1
oliver_twist_TPover_P17,dickens,oliver_twist,Poverty and the Lower Class,"“Not a farthing more,” was the firm reply of Mr. Limbkins.",0
oliver_twist_TPover_P17,dickens,oliver_twist,Poverty and the Lower Class,"“Not a farthing more,” replied Mr. Limbkins firmly.",1
oliver_twist_TPover_P18,dickens,oliver_twist,Poverty and the Lower Class,"“Why, you’re quite a literary character, sir!” said Mrs. Mann.",0
oliver_twist_TPover_P18,dickens,oliver_twist,Poverty and the Lower Class,"“Why, you are quite a literary character, sir!” exclaimed Mrs. Mann.",1
oliver_twist_TPover_P19,dickens,oliver_twist,Poverty and the Lower Class,"“If the parish vould like him to learn a right pleasant trade, in a
good ’spectable chimbley-sweepin’ bisness,” said Mr. Gamfield, “I wants
a ’prentis, and I am ready to take him.”",0
oliver_twist_TPover_P19,dickens,oliver_twist,Poverty and the Lower Class,"“If the parish vould like him to learn a right pleasant trade, in a good ’spectable chimbley‑sweepin’ business,” said Mr. Gamfield, “I seek an apprentice, and I am ready to take him.”",1
oliver_twist_TPover_P20,dickens,oliver_twist,Poverty and the Lower Class,"“Well! You have come here to be educated, and taught a useful trade,”
said the red-faced gentleman in the high chair.",0
